# SNRtot, SNR220, SNR221, evidence220_221, evidence220, evidence221, nofilter
1.279871411025059729e+02 1.282203611449996856e+02 5.631227821728556293e+00 6.105724019533488089e+00 4.012400002431784074e+00 -3.450720166628419747e+02 -8.178363742687331978e+03
7.503709286711250925e+00 7.587554361433929806e+00 9.541980008067380004e-02 1.060797340171273184e+01 9.631367860350124488e+00 7.467312472186764083e+00 -1.616242542068366816e+01
3.861610559450653568e+01 3.924423178279443647e+01 1.148314762666333477e+00 8.278463152469248243e+00 6.943780228940760857e+00 -1.660916935556956986e+01 -7.336114045339846825e+02
8.371209886118309385e+01 7.203798541615400097e+01 1.279835788446101930e+01 7.426260226358986749e+00 -5.118755242502006197e+00 -3.903497326759705288e+01 -3.491867346763190653e+03
2.595223059085173745e+01 2.560163751304502355e+01 1.091858806638710933e+00 8.868522513367492976e+00 7.384422173961675995e+00 -9.532090553545199185e+00 -3.247687352113156862e+02
1.269161475802402208e+02 1.171699187810551877e+02 1.089558345547027862e+01 6.170679471084792311e+00 -1.828364370876223610e+00 -1.842440306501446798e+02 -8.041863857195603487e+03
1.768350060064303619e+01 1.588970770583089553e+01 2.025811599528581475e+00 9.752151921503443788e+00 7.138429344803651766e+00 2.018862036483603628e+00 -1.443626956374166355e+02
2.742682956083266177e+01 2.605612187943419755e+01 4.338668423355704462e+00 8.995928506533342528e+00 6.418412376460035595e+00 -6.973369124631878080e+00 -3.641250887704275101e+02
9.581044733653691026e+01 1.051136061822628847e+02 1.916784467849392115e+01 6.410553881871089210e+00 -1.925478367975050453e+00 -3.247783833911943816e+02 -4.577830508304601608e+03
1.518536718618688610e+02 1.491962783131826598e+02 4.097650277965724008e+00 5.690087693959357651e+00 3.714571580859541644e+00 -4.566982155592351660e+02 -1.151777842785701796e+04
3.395876459424070504e+01 3.339225941402994380e+01 9.252016213099874875e+00 8.419801584670375760e+00 4.191827349505386380e+00 -8.338873907524236628e+00 -5.646084452744732971e+02
5.213229193256395178e+01 5.299278390952566298e+01 1.935791883704453431e+00 7.414769368713545639e+00 6.136383143622631486e+00 -6.189300588901768663e+01 -1.346897529961981718e+03
7.639158985007136948e+01 6.737688193552470750e+01 1.057487967886601510e+01 7.303577129305247162e+00 -5.835259936783733892e+00 -6.274595997457451091e+01 -2.905847098801708853e+03
3.658644314663418839e+01 4.059873151618408116e+01 5.013960372530406495e+00 8.112774356806815135e+00 6.435571872167909824e+00 -2.184085454885434530e+01 -6.572935099518932702e+02
3.323360976581138715e+01 4.183830964284925358e+01 9.935190347421846369e+00 8.008392800078611984e+00 4.298321636997998851e+00 -3.715364088854975222e+01 -5.402460079240623827e+02
2.301930234910830464e+01 2.856163500966567170e+01 1.242134600758058127e+01 8.495361526810190966e+00 3.087940400325472012e+00 -7.884345937225385015e+00 -2.529537392107768881e+02
1.077255942255866117e+01 8.514413048361266334e+00 3.359841963473110038e+00 1.054232763053735944e+01 7.972383150468215440e+00 6.938688464708706150e+00 -4.603361714722402809e+01
3.759187412697085051e+01 3.389918747235503105e+01 4.225361170572803360e+00 8.701005585365134465e+00 5.256856556031911154e+00 -1.114213427648831001e+01 -6.945840990799556494e+02
1.286966539384242658e+01 1.480436098694779723e+01 3.444385592964244402e+00 9.585642327159613174e+00 8.256330240366519746e+00 9.736582209349364803e-01 -7.082374256567801751e+01
7.759764318728582744e+00 1.098264735950349547e+01 3.871375916314327092e+00 1.006357553419235806e+01 8.973144142021581615e+00 3.809653110868386872e+00 -1.811657003205196759e+01
6.802767561244270667e+01 6.576447424265701613e+01 6.126928777295485240e+00 7.230168482187268708e+00 5.239129719831631782e+00 -7.885048148454912109e+01 -2.301891923506811509e+03
3.838219548180580176e+01 3.054041983467718069e+01 8.645075249309130072e+00 9.198265089121829163e+00 -4.123547549464250395e-01 -2.765129331908553922e+00 -7.246060638927220907e+02
2.654128016939364443e+01 2.773621090750128459e+01 1.883389031731488972e+00 8.917853371864865153e+00 7.682456414360513186e+00 -8.590034007475459532e+00 -3.402293754060694937e+02
3.539496136743637322e+01 4.379292905841219863e+01 1.024339136635899905e+01 7.943801670467400378e+00 3.121128976566242219e+00 -3.788763876950237375e+01 -6.144112439921019586e+02
3.743702867863351003e+01 4.016274172054644254e+01 3.238299002659627224e+00 8.079267287352607241e+00 6.724453547775900653e+00 -3.759259460566820366e+01 -6.887751570333592781e+02
6.782391374776964632e+00 8.329716680627324621e+00 2.429741363481043415e+00 1.046818008661124288e+01 9.407436968525745513e+00 6.649290277661295434e+00 -1.101001527126981649e+01
9.793682120612933772e+01 1.142524906168482488e+02 2.117504641603354187e+01 6.131634271127797575e+00 -1.253423411667354515e+01 -4.609417373873353654e+02 -4.783820072871618322e+03
