# SNRtot, SNR220, SNR221, evidence220_221, evidence220, evidence221, nofilter
4.280356921511975443e+00 4.262251974238874475e+00 2.353828479184576217e-02 1.089918353278410024e+01 1.006327668444953893e+01 8.880615034873002855e+00 2.829673421286925006e+00
4.230360507312017262e+02 3.906826134210823511e+02 3.713386962828450777e+01 -1.715598626797696724e+01 -3.404396906234430986e+01 -5.253804359277359026e+01 -8.946775970801689255e+04
1.039155583641286995e+01 1.183575863742206735e+01 2.120002397362467761e+00 9.720904697567839037e+00 8.540247250643810517e+00 -1.666518661771052123e+00 -4.200181524158852397e+01
5.617391578495028348e+00 5.283226445138918592e+00 3.735033057810716040e-01 1.014331677011920618e+01 9.023780852941461816e+00 7.984272517160510674e+00 -3.787142964018768154e+00
6.204425265236915266e+01 5.919632890912889422e+01 1.049188264529278847e+01 6.896619975629127097e+00 2.354118706527756011e+00 -1.575015615963692994e-02 -1.912754242486453904e+03
3.977432704983389726e+02 4.024984185206470784e+02 1.046637562990451720e+01 -2.001977892761654942e-01 -2.623043541729365380e+00 -2.472346175995182094e+01 -7.908786421224837250e+04
3.636503924628369191e+02 3.467726606582015165e+02 2.026091943776055260e+01 2.820523080368568358e+00 -5.577546827559833886e+00 -1.890214973218003820e+02 -6.610881356807860720e+04
5.541140422763999140e+02 5.005318844655903376e+02 6.557091531407786533e+01 -7.490724263498602653e-01 -9.435265022178207062e+01 -8.828949939708692909e+03 -1.535091955228369334e+05
8.142692406508446723e+00 8.682391019493072903e+00 1.968972012057281118e+00 1.000173071406488923e+01 8.800310886585929637e+00 6.878897598242931899e+00 -2.116131870445049401e+01
4.705813977564046269e+01 4.496921906656896795e+01 3.117867618530804297e+00 6.312355293440217174e+00 5.094192659857307959e+00 2.791035402721844694e+00 -1.095243858462803018e+03
1.788012044526036846e+02 1.319632932855045624e+02 6.473819770587658695e+01 -3.639069115165946222e+00 -5.611753614038103422e+01 -5.623169203743136535e+01 -1.597294495574183748e+04
2.609116022767255458e+02 2.482035840215247617e+02 4.028942243935451728e+01 1.199009748886150195e+00 -3.677572021753383069e+01 -3.927687852130922153e+01 -3.402544170019504963e+04
3.497291541780329283e+01 3.052374742718220801e+01 5.238562372376722287e+00 8.623027946376687680e+00 6.633130343586786104e+00 -1.591354285100426225e+01 -5.995620053013568622e+02
6.506034095535116357e+00 6.291108690701865847e+00 1.408755188659922331e+00 1.037927965800118990e+01 9.351091182759750708e+00 8.056252263388236301e+00 -9.173838717078057314e+00
1.969911172443516323e+00 2.145791583407905545e+00 2.127648456764761054e-01 1.159828750321646496e+01 1.114364363981768591e+01 1.128321748392634838e+01 1.005012609539577007e+01
2.770960574910333651e+00 2.330058183564590379e+00 7.116984285232416108e-01 1.120914632020403623e+01 1.050570017932324873e+01 1.063298906609028016e+01 8.151289855200960943e+00
1.928350140985605776e+02 1.744746399223092226e+02 2.063461326075612945e+01 2.389921364563103001e+00 -4.885249766982715514e+00 -1.178926145266294689e+01 -1.858068093008697178e+04
2.697064666997516014e+00 2.605384867104840740e+00 1.109678300386932603e-01 1.140674743875535491e+01 1.086884806316275487e+01 1.081487199696795010e+01 8.353322200071453096e+00
2.560715076423297631e+01 2.213266599495028686e+01 9.341298025066311794e+00 8.843230841743938697e+00 5.533717569089188437e+00 -1.652924745626212832e+00 -3.158726840220240319e+02
1.503678797901512931e+00 1.385614824400317024e+00 2.966096316340733896e-01 1.165297315631079478e+01 1.138513775386045168e+01 1.143906612902491560e+01 1.085987614542539426e+01
3.379576993924370640e+02 3.522313500201362899e+02 1.706112841139571401e+01 -1.987769664956295035e+00 -5.105976568004766847e+00 -8.433902506479768135e+00 -5.709571288820538030e+04
1.859334989539316041e+02 1.861532895905924363e+02 1.201016380493289626e+00 4.282017665041308874e+00 3.081416141596742264e+00 -1.351600015122399327e+03 -1.727364261551679010e+04
