# SNRtot, SNR221, SNR220, evidence220, evidence221, evidence220_221, nofilter
6.332846772676450087e+01 1.715200040604029752e+01 4.987073279139242032e+01 5.101519622235901608e-01 -3.153850209899030421e+00 7.271839061783030189e+00 -1.993257011200872057e+03
8.350987881415629088e-01 3.830114366843844209e-01 4.829491474677438112e-01 1.185573577085096275e+01 1.192238369675464682e+01 1.195110000316293331e+01 1.164170611607691086e+01
3.596026184608046350e+01 2.320480092971873987e+01 1.750031120554177022e+01 -9.718796010418554232e+00 1.105671648517803973e+00 9.195496045383404038e+00 -6.345798149102804473e+02
1.140922049229313018e+02 1.027625123166748722e+02 3.837458231892355798e+01 -3.170326541670299321e+02 -3.477374970859168712e+01 6.887795101377574447e+00 -6.496525210979019903e+03
4.400943532063216423e+00 3.517843481350368062e+00 1.485936266438663944e+00 9.407630898847198608e+00 1.058582303620211640e+01 1.126428479653153225e+01 2.306249122850134725e+00
2.661138487183462686e+00 2.521958576194841761e+00 3.189768269449318350e+00 1.060979954516160362e+01 1.035320846479525514e+01 1.119602215673816836e+01 8.449572085070119698e+00
1.652821576119660918e+01 1.489937755705356359e+01 1.661857473047691158e+01 2.771065768277551911e+00 8.664469402919126040e-01 8.961222630582311055e+00 -1.246005570152793211e+02
1.122455263718445506e+00 1.215976165183666330e-01 1.164807935553975549e+00 1.167551100973045131e+01 1.166519344750291687e+01 1.181176493674978012e+01 1.136044819953004215e+01
7.187243393124934698e+01 2.101270801272628930e+01 7.105588270592376432e+01 -8.244090093377497652e+00 -1.049538540627829519e+01 6.171668659358455322e+00 -2.570832978491846461e+03
7.843209746119333303e+00 1.072509416304736973e+01 3.574520806036640241e+00 1.655825241999714592e+00 1.022587528416811864e+01 1.091815995280442841e+01 -1.876756845175598443e+01
