# SNRtot_MF, SNRtot_opt, SNR220_MF, SNR220_opt, SNR221_MF,		     SNR221_opt, evidence220_221, evidence220, evidence221, nofilter
3.228769418158498894e+01 3.215420176997701418e+01 2.441305610970122686e+01 2.430277592115732688e+01 9.821332067489896289e+00 9.654336940131562628e+00 -3.889616806028408860e+02 -3.913748059237639723e+02 -3.936875263462673047e+02 -9.035692426317166337e+02
7.554743985499696279e+00 6.328695988992062205e+00 7.666494362004983465e+00 6.408462411967119188e+00 2.988610059014211284e+00 3.086697238817355693e+00 -3.978132461005930054e+02 -4.007555486505889917e+02 -3.986706920496447992e+02 -4.231764522071698593e+02
2.398194574866340290e+01 2.275150603726986986e+01 2.136353411015296899e+01 2.003956266611232806e+01 8.380932609754093932e+00 8.202630315861574317e+00 -4.206973309071159974e+02 -4.200473202296033151e+02 -4.248144627865379448e+02 -6.944103241773646005e+02
7.633298478547379773e+01 7.569113852946217946e+01 5.587840800060963176e+01 5.509465049841478645e+01 2.309110671695168193e+01 2.285477853679629945e+01 -4.312085983815063628e+02 -4.480841978334585747e+02 -4.440381032682035425e+02 -3.323787100139955328e+03
5.412256936316097011e+01 5.470896936461632976e+01 4.873496229436901928e+01 4.926013340076557512e+01 1.384834390692640937e+01 1.428321388817443882e+01 -3.976296144372071240e+02 -4.017525332053451166e+02 -4.157637743533062462e+02 -1.857246896172648349e+03
2.540491821858144306e+01 2.552192556696014947e+01 3.194003912511784193e+01 3.204846338713622345e+01 1.138570777382075860e+01 1.134263328280237637e+01 -3.705007603915533991e+02 -3.745620562854937816e+02 -3.768300068702398562e+02 -6.903910224263591999e+02
1.353803188442731376e+01 1.188700052591708634e+01 1.136123625577892682e+01 9.687030303684702304e+00 6.165668702980454441e+00 5.551870763606834736e+00 -3.918112558385865896e+02 -3.910928401826010372e+02 -3.983933610314275597e+02 -4.727301459767608094e+02
3.612275748719083168e+01 3.702911414365014764e+01 4.528663727252848759e+01 4.618853357981397068e+01 1.610253332743341304e+01 1.558301354625333346e+01 -3.999742888683229580e+02 -4.090869533516241745e+02 -4.313294359247061038e+02 -1.040343602879287801e+03
4.507158805194505646e+01 4.533324881989565824e+01 4.352542257454650354e+01 4.488658882823330032e+01 2.331127673559374003e+01 2.096250295823014653e+01 -4.089135785983929168e+02 -4.217975930485567346e+02 -4.234543655044503225e+02 -1.414899023418940715e+03
3.746367590215173493e+01 3.926528125948168935e+01 3.057426403537835924e+01 3.224162986502881267e+01 8.254076019820818289e+00 9.959223867734934288e+00 -3.826493486276849580e+02 -3.870691865250582282e+02 -3.893782725118113035e+02 -1.072404432443395763e+03
4.404248609639432033e+01 4.296229322705494269e+01 3.557218217316605546e+01 3.472506061072898831e+01 1.572906412233178486e+01 1.456226670409232327e+01 -3.984351767325027254e+02 -4.056708501651231131e+02 -4.078862683104867415e+02 -1.360065918461175670e+03
5.807295915851993584e+01 5.555575504492095718e+01 4.485976846551562858e+01 4.292368980852885585e+01 2.332200072685597192e+01 2.056253922253041466e+01 -4.201476292670653834e+02 -4.293060636093482003e+02 -4.541029862863094309e+02 -2.098069802395422357e+03
2.407058640464922306e+01 2.345934646800445122e+01 2.299445218903117549e+01 2.221604253500930426e+01 7.092244617757848424e+00 7.486791790592800311e+00 -4.249226564909664035e+02 -4.285293335100664081e+02 -4.352328770734564500e+02 -7.014452777649423751e+02
6.789240279732608485e+01 6.779567132503441940e+01 5.004579949618342738e+01 4.999576735472959399e+01 2.002556202826483300e+01 1.982090029557898703e+01 -4.256133360926602336e+02 -4.298339146139551872e+02 -4.323311626003892911e+02 -2.707853030036952077e+03
2.957463471899090379e+01 3.057526361001654536e+01 3.539276901483662385e+01 3.664520552817588595e+01 1.676214291210578011e+01 1.579329497049598885e+01 -3.655012325043391002e+02 -3.768450689347112075e+02 -3.791582698655415697e+02 -8.003959377815795051e+02
