# SNRtot_MF, SNRtot_opt, SNR220_MF, SNR220_opt, SNR221_MF,		     SNR221_opt, evidence220_221, evidence220, evidence221, nofilter
8.386702765320643493e+01 8.199483955065866780e+01 8.449401686523481203e+01 8.260196204900697126e+01 -2.155955538358850010e+00 9.068932892225222142e-01 -4.387504984764343021e+02 -4.407447844538242521e+02 -4.452480202465580419e+02 -3.869697043238965762e+03
1.419480584734839468e+01 1.409094266089240044e+01 1.522116414277495089e+01 1.557811628216768796e+01 5.312261256365164108e+00 2.831794438945827164e+00 -3.985578868458339343e+02 -3.996487583470579352e+02 -4.018800657097985436e+02 -4.992566437525109109e+02
4.351027054397969351e+01 4.373725432439066907e+01 5.085827991306185680e+01 5.116462974144146614e+01 9.610856200029742169e+00 8.970222334471404935e+00 -3.994931710246264061e+02 -4.059484385975999317e+02 -4.089890747162760931e+02 -1.342078914866573996e+03
5.370576578281689706e+01 5.470082572808994570e+01 5.615544552444667659e+01 5.716270638702487616e+01 4.306184669244510488e+00 3.373194918052255797e+00 -4.070666292669763493e+02 -4.066174724852867257e+02 -4.086103978329902020e+02 -1.835729372811177655e+03
1.496772390919790041e+01 1.465602696325025533e+01 1.263372293140893454e+01 1.240113319661375968e+01 3.236080358397570578e+00 2.584575982307107722e+00 -3.752169891653641685e+02 -3.806671458355499453e+02 -3.808123830335694038e+02 -4.863177142126518220e+02
6.328481486505899767e+01 6.329329982971537305e+01 5.316439929777869366e+01 5.322416336922217539e+01 1.465829235583122170e+01 1.447565108641307141e+01 -3.881939797039272548e+02 -3.935914363020057749e+02 -3.983314374145949728e+02 -2.376767368500364682e+03
4.661595583972623302e+01 4.838514354467638867e+01 3.840529913946204488e+01 4.022586398276363440e+01 9.001576842160220693e+00 1.021267985162809389e+01 -4.523879174100693490e+02 -4.621357344333664514e+02 -4.548024183389291011e+02 -1.488759216351573741e+03
4.585826495965745409e+01 4.583506646358399195e+01 4.901882186451631185e+01 4.896062645457552520e+01 3.533307426903977255e+00 3.981838685718290805e+00 -4.035719189030946836e+02 -4.046333741468877179e+02 -4.069912707117108539e+02 -1.442029052475395702e+03
8.600602145615565064e+01 8.564862526959208822e+01 8.273580699302571873e+01 8.230586762806726142e+01 4.505352828628733874e+00 5.391241601181183007e+00 -8.681478026270928012e+02 -8.668861967868996317e+02 -1.090070690478701181e+03 -4.080285291077301736e+03
7.712961178787588779e+01 7.677994031625203775e+01 7.433028063454429457e+01 7.398661589146990991e+01 3.769419806036254261e+00 3.344493461716866012e+00 -4.320747362013383395e+02 -4.362316497682660383e+02 -4.410864633580683858e+02 -3.401424682191466218e+03
6.181369214651503086e+01 6.291338895751524518e+01 6.064474032254275215e+01 6.169787352552469173e+01 6.409634266451699425e+00 7.010132744329226284e+00 -4.220993971005324283e+02 -4.251556899899994164e+02 -4.280143502412458361e+02 -2.314856237187477745e+03
