# SNRtot_MF, SNRtot_opt, SNR220_MF, SNR220_opt, SNR221_MF,		     SNR221_opt, evidence220_221, evidence220, evidence221, nofilter
4.510161962927737278e+01 4.530530475625602094e+01 3.432909305859541149e+01 3.471832268299959168e+01 1.320443893954836057e+01 1.287150323917737360e+01 -4.718138440060388348e+02 -4.750200937147182003e+02 -4.773215920872511902e+02 -1.416525725010261567e+03
4.825666031429449276e+01 4.762619310695509967e+01 3.835803588805564601e+01 3.784860272681251558e+01 1.203095576734315664e+01 1.105934094092759956e+01 -4.226896282003381771e+02 -4.329594972069090772e+02 -4.306092110571785838e+02 -1.570377593063745053e+03
2.526912829642260050e+01 2.648781682734648513e+01 1.983330743027675780e+01 2.104808074356798997e+01 4.912664589791949865e+00 6.026391137039056822e+00 -3.812186770282366979e+02 -3.838393946109721355e+02 -3.854866633439265797e+02 -6.959889677599335300e+02
5.707975723864164053e+01 5.599515431883475713e+01 4.536906259465791180e+01 4.420655956972248646e+01 1.398837235936556311e+01 1.328516318398083840e+01 -4.061421087241350847e+02 -4.153851142500034257e+02 -4.411006140344265987e+02 -2.021398936230713844e+03
2.158670996220018523e+01 2.155468737820780945e+01 1.711930706223263954e+01 1.707693857949661265e+01 5.167057035195160353e+00 5.173491218416222281e+00 -3.900477268117622884e+02 -3.937204491855978290e+02 -4.068115424611481217e+02 -6.141019837468930973e+02
6.993486747931005709e+01 6.883303222409752209e+01 5.521357682604937622e+01 5.406799413157154532e+01 1.718547854838620026e+01 1.633430662252948196e+01 -3.988476382264473727e+02 -4.034346344419169554e+02 -4.100738463715745752e+02 -2.828513032574138379e+03
1.012112857954799949e+01 9.398379508142673089e+00 8.207042419355627061e+00 7.443619062427202948e+00 2.791500356615489231e+00 2.311217900488860444e+00 -3.934460490526921035e+02 -3.956684663246205105e+02 -3.964661667876441697e+02 -4.440629086767800118e+02
2.604903037850760583e+01 2.635504413982480543e+01 2.025870254132781767e+01 2.057659143510579725e+01 6.241428393249798923e+00 6.476722747701260552e+00 -4.268361009631603906e+02 -4.286245188279910394e+02 -4.306318043727752638e+02 -7.564671883874846117e+02
3.002598541186502956e+01 2.884104928806997847e+01 2.353686302364682348e+01 2.227509097340083244e+01 8.232299767191801010e+00 7.413721099136429515e+00 -3.968437216703513855e+02 -4.008527408082051693e+02 -4.038359932112174420e+02 -8.455478832358537602e+02
6.084003863240306487e+01 6.094241089780695830e+01 4.481290747432548471e+01 4.492719635128391786e+01 1.756390599898555394e+01 1.762654639502000364e+01 -3.873047860729114973e+02 -3.933272278724439275e+02 -3.952574177124580501e+02 -2.231562453241242565e+03
4.449382153320757283e+01 4.474375463892739191e+01 3.424039596251225959e+01 3.458085091802354327e+01 1.130215420632909051e+01 1.124968370869986956e+01 -4.014047587980455205e+02 -4.048639371840284866e+02 -4.072435984035254251e+02 -1.377815322210695285e+03
4.256486505306413193e+01 4.199460635057166513e+01 3.325287026668016921e+01 3.288491275554192583e+01 1.141129583995967778e+01 1.025612911531918670e+01 -4.138405500274795941e+02 -4.213213781800803872e+02 -4.233410019084483338e+02 -1.307544524069476211e+03
6.574431717799031105e+01 6.440734146395861615e+01 4.933754829808988518e+01 4.807642338447183050e+01 1.944249089070412495e+01 1.802918965279153696e+01 -3.956134449184549453e+02 -4.022493776359141293e+02 -4.042923019366006088e+02 -2.543700563219392734e+03
5.141254955850278918e+01 5.241040986255093515e+01 4.065883354201085353e+01 4.169550540105359460e+01 1.196434514738514565e+01 1.267994079335632840e+01 -4.458997944457373706e+02 -4.489342297415554413e+02 -4.491398334801664305e+02 -1.714853189666760727e+03
5.765288526858056883e+01 5.863419783719989908e+01 4.039059963771290995e+01 4.163752902328938887e+01 1.841349079276571032e+01 1.871377319693331742e+01 -4.143597545772585704e+02 -4.234876732921322287e+02 -4.248593120741538200e+02 -2.070258788798375917e+03
2.124708605241804094e+01 2.089710976630752981e+01 1.697525573233365748e+01 1.660537321846458170e+01 5.352335229360167368e+00 5.123700540952537352e+00 -3.934814520765850716e+02 -3.950971126947467269e+02 -3.979351444108330043e+02 -6.065916488706558312e+02
8.832393936321358296e+01 8.640224386891955533e+01 6.710546281824959181e+01 6.528076982892071101e+01 2.534786716474021517e+01 2.333728918721392631e+01 -4.069263856394138088e+02 -4.185269016089882257e+02 -4.327068327811697372e+02 -4.290647493942406982e+03
